id,income-january,orders-january,clients-january,income-february,orders-february,clients-february,income-march,orders-march,clients-march,income-april,orders-april,clients-april,income-may,orders-may,clients-may,income-june,orders-june,clients-june,income-july,orders-july,clients-july,income-august,orders-august,clients-august,income-september,orders-september,clients-september,income-october,orders-october,clients-october,income-november,orders-november,clients-november,income-december,orders-december,clients-december
347,17873.07766,639,26,15320.11441,565,29,22205.90262,696,28,23951.46405,808,29,20945.54773,802,28,21468.61763,810,28,23759.42428,822,29,27985.57897,824,31,23152.12574,757,30,21544.92992,523,28,18973.0343,718,27,26824.81417,907,29
348,27750.28319,831,34,27565.35456,777,33,36776.44475,855,34,33570.55933,976,32,31752.97255,1024,35,28257.30619,988,35,25838.33956,908,35,32828.5018,1037,36,30427.75515,960,35,22928.60327,706,34,29075.71862,933,34,38730.63401,1174,38
349,18744.49296,623,21,16433.51419,618,25,18452.42758,647,25,25054.15033,822,26,25990.35764,906,25,26424.16923,927,25,20930.79129,814,25,27517.81863,890,26,30969.93702,851,26,22400.72344,690,28,26329.20419,927,26,24617.53313,833,27
350,16599.91546,640,29,16443.10549,654,30,26490.33958,911,29,21320.34084,747,28,24556.68874,871,30,28384.26117,765,29,26097.45951,957,30,31042.238,905,33,25842.91948,854,30,24587.96852,608,31,23612.79631,812,28,26206.97353,772,30
351,14204.03437,612,27,20409.43261,745,28,17737.83847,679,29,21137.92167,895,29,19154.58751,830,30,17637.24343,804,29,17457.83103,785,30,22718.14143,878,29,18751.93562,760,31,17704.72549,613,30,18388.99199,764,30,18225.00674,700,31
352,20002.85132,803,38,24516.53983,933,37,26235.51025,916,38,28035.16725,1053,40,30709.15754,1134,40,29075.60175,1099,38,26673.96706,1089,40,31576.99234,1111,37,30758.20451,1098,38,27770.96377,980,39,27644.27249,1010,39,31582.88848,1185,41
353,22619.49884,848,27,24974.38427,938,30,22436.24101,801,30,26941.1243,977,30,29935.13135,1022,30,32247.15032,1013,30,32251.83609,1205,32,41055.2535,1222,31,39902.28318,1043,33,28702.86532,906,32,45506.36798,1238,35,32291.09173,1123,38
354,15004.77203,598,29,13794.15443,572,28,15830.13362,557,29,16010.3746,676,29,17388.60089,740,30,19148.42824,766,30,18471.27481,757,30,19388.25487,725,29,16968.46577,687,29,18269.99571,565,28,18322.42433,749,29,18938.9872,676,30
355,17914.50245,692,30,18207.63623,671,32,17043.2653,653,31,19461.37945,751,32,19838.30237,839,33,21142.97637,731,30,19961.96378,755,33,23457.75108,855,31,20722.93872,773,33,17501.30787,641,33,23222.70413,812,35,22084.50573,884,36
356,11838.42915,520,25,12302.17998,510,24,14091.93272,542,24,15194.84096,678,22,12681.03948,554,23,17128.74172,643,24,14210.52514,616,25,16191.94368,653,24,16377.36934,632,23,13110.79506,497,24,16114.00625,635,23,18096.3503,708,24
357,25410.22322,853,32,25655.45268,868,33,28249.39442,827,32,21850.26861,879,30,28883.25556,937,32,25432.17961,861,31,30337.33802,1048,32,41221.86659,1124,32,24010.11019,853,34,30054.65998,897,35,26493.34369,983,33,32674.97213,1064,34
358,13451.03252,505,24,15522.91956,576,26,16109.57519,573,29,19483.94067,775,31,20997.95938,811,31,21575.62956,661,30,19853.80603,800,30,22918.55571,811,33,21915.22858,833,33,22064.67876,673,32,29561.88341,934,33,30951.92471,879,39
359,25836.36036,854,33,44240.70132,1195,35,34949.398,1026,36,46499.49128,1369,34,44630.36255,1261,36,41514.99322,1203,35,48444.71756,1347,37,46086.1883,1186,38,52895.26032,1266,38,39748.83271,1006,38,52726.13288,1186,40,60069.04747,1256,40
360,15268.79029,604,29,20907.04084,792,31,29979.03299,955,32,26835.96731,949,30,29582.48726,1035,32,19711.50426,765,31,24449.5638,991,32,33976.81726,947,31,33146.27862,845,31,24714.411,793,34,28476.96997,1020,35,24822.79819,981,33
361,29049.16212,979,39,33177.41254,1148,40,38135.03807,1237,40,42302.66376,1450,39,38395.16077,1391,42,33323.85268,1279,42,42752.23159,1538,43,46967.7194,1558,43,44523.52544,1429,41,36498.4351,1204,42,44095.45656,1338,41,36893.16629,1347,41
362,32166.43717,990,36,28723.65999,1021,37,36814.07018,1019,35,35535.47562,1231,37,36547.43768,1333,36,34235.78746,1255,37,32300.62728,1260,37,45374.43332,1376,38,36467.86593,1238,36,30452.68778,933,35,33836.00336,1181,34,36784.98371,1266,34
363,16824.36972,528,19,15519.36234,524,21,10943.36772,423,19,15672.11596,522,19,18281.36754,624,21,15721.27827,573,21,20330.51356,670,23,18797.44123,671,23,13157.22224,499,23,13435.91983,450,23,28748.24091,645,25,14563.60351,530,23
364,37274.23387,695,27,56331.39535,821,28,59499.28816,798,28,45648.50613,896,26,68031.94269,1026,26,64246.74933,839,26,66272.57493,954,30,78617.57388,1129,30,112411.8734,1059,30,92974.63848,746,30,86935.75549,1135,30,85011.44424,1085,31
365,17658.96098,691,25,15814.55716,611,26,19087.84916,737,27,17384.85424,706,27,21438.42271,839,27,19399.52494,789,29,20119.34404,834,28,23622.99961,867,28,23840.85875,860,28,17823.84229,604,30,22396.96665,807,30,26116.51891,896,30
366,18994.833,637,25,15475.11917,592,28,17363.89481,688,28,23211.55204,851,29,31025.40525,944,32,25830.46965,878,30,36264.98403,1051,32,23211.96863,941,33,35033.73572,1006,33,26849.90734,745,33,47400.86281,1005,36,22363.05554,782,36
367,26314.068,1036,35,22896.78618,893,36,24444.93841,918,35,27753.16116,1082,37,29441.02002,1141,37,29070.88811,1180,36,30753.06527,1183,36,33259.74206,1174,36,32827.39416,1142,37,24199.88748,850,36,29516.1857,1084,34,31556.10398,1150,38
368,18771.67178,623,25,22730.96147,706,26,21593.80042,699,27,22404.94118,771,27,23590.09518,798,27,25488.02006,856,27,23478.19015,818,28,28066.84349,903,28,27463.62066,913,28,17363.89717,637,29,22953.95571,820,30,25032.72437,899,29
369,13131.01646,459,24,18271.89857,635,27,22923.52115,708,26,24452.98179,755,25,22516.4962,849,26,20773.93966,718,26,25600.70121,817,27,22492.15233,695,28,24932.00993,703,28,28959.44384,762,30,30676.34363,846,27,30179.96251,947,31
370,19524.19678,746,30,20409.81329,783,30,19317.61764,723,32,20545.28854,830,32,28933.24108,931,32,23111.96096,850,32,22482.61197,904,32,26859.45595,994,32,29905.73051,1042,33,19483.86409,601,29,25526.07034,972,33,26445.54084,946,35
371,20797.75067,805,36,19127.15942,755,37,22347.29931,835,35,22571.13729,910,35,24288.54413,954,38,28805.47743,1104,37,28167.4312,1101,38,29781.766,1055,39,30285.82371,1109,41,22603.44345,795,39,34805.06891,1165,40,33519.07713,1063,40
372,8926.774545,322,16,13524.27908,357,19,11702.08985,347,18,10985.95529,406,16,14790.10633,462,21,14389.22509,414,20,11650.16935,407,19,16018.89084,468,21,14646.35292,477,21,14796.98027,494,23,18833.51771,576,23,21484.76513,651,24
373,38451.8999,1150,38,38521.02841,1248,38,44025.58664,1291,38,46036.39798,1404,40,54862.87934,1548,40,45373.00791,1335,39,45716.65869,1451,40,58301.46874,1426,40,52415.78807,1429,40,45952.43648,1194,37,54142.60885,1390,39,45514.30636,1436,41
374,15844.78602,608,26,15618.68339,608,27,16970.77998,603,25,26340.73273,718,27,18833.35338,711,28,18943.03937,780,28,20851.00271,769,31,28455.53817,910,31,21179.44786,749,30,22334.25578,704,33,29616.71594,889,31,23452.45135,866,32
375,13652.68532,582,21,13200.32683,578,22,13067.60241,556,22,15021.30765,660,20,17442.01899,716,23,17758.60299,746,23,15762.78593,628,23,15492.53556,610,23,15624.22904,614,24,15799.12512,500,24,13820.72351,567,22,19292.46389,664,25
376,64544.72947,932,28,65917.99855,823,29,63275.77093,779,29,72840.59858,944,30,80161.9909,980,30,65814.04365,1020,29,88722.0657,966,29,94638.10625,1137,29,65064.62874,912,30,73599.39475,740,30,91661.20708,1055,33,134502.8821,923,32
377,16306.56938,696,31,20247.65101,809,35,17436.3158,695,31,23947.45359,1024,33,47912.66583,1157,34,21854.74419,853,36,20062.94545,957,35,44898.07396,1088,36,56940.27759,962,36,42276.54779,803,35,56482.09102,1179,36,37891.91332,1108,40
378,12632.84736,535,21,17373.84649,615,23,14267.41945,631,23,21399.95799,770,24,21213.59917,802,25,18600.48605,775,25,20923.14458,831,25,26603.87449,932,26,22048.94018,799,26,17103.3115,591,25,18750.76561,748,28,23047.69719,807,29
379,18487.23205,620,26,22215.88243,710,25,27231.62012,727,25,28325.44306,866,25,27168.6142,929,25,22345.49858,794,24,28351.99726,919,25,38239.1059,1040,27,31925.63329,880,27,26678.63263,662,23,29753.11014,908,26,35142.82472,1096,27
380,23571.17233,960,34,26173.1716,938,35,27650.00186,1059,35,29910.37582,1177,36,30927.36155,1197,35,25776.09075,1074,35,30531.65164,1225,36,32372.00248,1161,34,29303.73172,1053,33,25476.09376,893,34,30166.76153,1075,32,30727.53728,1156,33
381,9322.366873,370,21,12544.13814,518,23,10201.8309,412,22,13687.68808,553,24,13904.00024,578,23,11706.89012,478,23,12167.54648,505,23,17996.64159,622,24,13954.12741,537,24,10882.17148,359,21,15278.93187,598,24,17772.27756,612,27
382,23360.18578,621,26,16851.49589,646,26,17778.41896,536,27,16544.766,565,25,23673.69297,670,27,17844.8949,557,26,18431.53298,628,27,22331.13881,680,27,21713.42686,591,27,19141.56562,540,27,16549.71521,568,28,25395.14739,782,31
383,17305.13458,642,27,18548.44308,687,27,17627.79854,592,27,17308.21447,628,25,20573.02063,805,27,19704.42845,741,28,18137.15527,726,29,21580.15593,747,29,20725.48019,752,29,18399.51236,637,29,23476.62195,794,28,24823.44863,832,31
384,17434.26242,711,33,20303.20761,825,33,20700.68051,785,32,26120.1371,1046,33,23363.1445,945,34,21408.23933,770,34,22035.92015,938,34,25889.80092,956,34,26326.01401,936,33,24272.46033,804,34,32042.33723,1050,34,28754.78966,851,33
385,18910.68978,697,30,19303.86655,712,30,23693.20003,792,30,21903.29198,924,31,30808.80199,897,32,30240.54258,949,33,22208.36681,894,33,32066.31862,1094,33,29360.98948,963,34,19772.86002,680,30,24252.10913,865,32,26947.89234,930,34
386,17722.0187,639,20,16901.18667,630,21,17598.80832,641,22,20747.17556,853,22,23760.22255,931,25,23864.34365,920,24,23563.20486,978,24,26075.20233,978,25,25154.54413,921,24,20977.04727,675,25,27797.69602,943,26,27547.52727,932,27
387,13517.20958,491,27,13658.57397,501,27,14424.35057,482,25,16948.34959,605,26,17518.79497,557,27,14616.4774,582,27,16409.73651,562,29,21286.09357,715,29,15893.64343,507,28,22014.73059,490,28,15966.26005,610,27,18077.61248,585,27
388,18704.31887,512,22,12904.26461,442,24,12818.76061,480,24,18259.07721,605,26,19048.4566,679,24,18074.32729,580,26,19739.35347,714,26,20362.61603,688,26,22815.79933,741,27,18198.30453,614,26,23400.71294,708,26,22927.34577,732,26
389,11984.50041,473,22,14151.85315,547,24,14514.97588,551,23,17260.01049,666,22,14666.29061,586,22,15736.697,602,23,15317.24798,557,22,19519.16968,651,24,17124.12305,561,24,16242.01882,494,25,23447.22149,737,25,17378.59418,627,27
390,12424.57274,495,28,12388.86416,547,28,13375.07497,501,29,13549.90503,555,24,14450.36288,622,29,15529.23639,638,27,16093.54482,656,29,18745.274,709,28,17333.17027,663,29,17552.2512,545,27,19702.30431,691,29,28452.97135,725,30
391,23505.2058,726,27,28332.00247,763,31,25408.23318,784,30,30445.40186,993,29,34745.24721,1051,32,37116.76705,1038,30,35121.00823,1076,31,39440.9265,972,31,38045.85906,982,30,38241.83447,895,30,34902.13908,1042,31,29743.16879,1024,33
392,12494.37357,516,23,13458.17925,580,25,15503.41331,612,25,16174.82245,706,25,18600.10224,801,25,16154.65316,693,25,17814.40539,797,25,19553.09562,722,28,21645.64732,839,28,21562.40453,640,28,18995.75085,768,29,18013.44028,676,28
393,20609.81252,710,27,19208.59282,739,29,28720.89908,858,29,26465.99726,877,28,33306.16233,1042,28,31244.06019,973,29,33246.66312,1028,30,41999.37112,1217,31,35677.11175,1051,30,25745.98214,696,29,29180.66595,817,28,36390.92981,1105,31
394,24911.88176,975,42,27947.1118,999,43,30492.68647,1053,42,31085.51762,1134,42,32973.14962,1171,40,30688.93934,1173,40,31725.00869,1210,41,36904.11396,1283,41,35259.08045,1221,41,27209.76477,935,41,35442.57947,1213,41,32878.31076,1034,39
395,18845.84738,833,34,21915.34314,921,33,24632.1113,945,33,28537.81037,1169,34,31524.54008,1234,35,25901.0692,1121,35,28018.78526,1169,34,33686.7742,1258,35,28282.31446,1053,31,22277.62471,840,29,28743.31632,1058,33,29793.39986,1137,35
396,28148.20857,669,24,24587.41495,636,23,42533.05201,895,24,30185.32759,804,23,35136.03953,946,24,39520.72095,904,21,45193.91605,973,24,37773.76941,968,24,32879.84561,862,26,40414.72302,721,26,31709.48787,770,27,28849.99566,767,27
397,18336.16198,719,31,21508.37805,802,35,22813.25345,826,36,26254.54774,955,34,26384.13871,1049,36,28811.8011,1072,36,27014.19185,1079,36,34860.89552,1179,35,32574.20898,1057,36,25699.96614,953,37,32057.16063,1150,38,31548.11283,1133,37
398,13559.99147,571,25,17092.85978,691,24,13981.34911,603,25,16752.60229,707,26,18933.63208,804,27,16961.09214,660,24,18730.76008,778,27,22420.60054,823,26,23992.63089,706,28,14782.98225,510,25,25521.86038,907,30,30210.76231,731,29
399,11042.44755,375,21,11543.43044,387,22,11959.82979,411,23,10958.81523,393,21,11957.0701,450,24,19644.57635,454,26,13423.45498,489,25,18972.57288,497,25,14743.96692,468,26,11198.07805,388,27,20227.67089,607,28,18085.32409,609,30
400,22140.14962,750,25,22229.28459,665,26,27461.15336,812,27,31070.2396,973,27,28323.65297,995,27,31448.61793,974,27,29918.35687,972,27,43163.45267,1136,28,35147.61798,1040,29,34510.12138,835,28,39310.99312,1056,29,39881.14509,1128,30
401,13303.11578,551,26,14411.72142,623,28,12762.29881,528,27,16924.11432,740,29,15737.53447,726,30,17259.97228,725,30,15117.23514,683,31,20578.77586,762,31,21685.58723,784,30,15596.27046,520,29,17270.65612,682,30,19968.2289,786,30
402,36437.87074,929,30,39197.43722,976,33,44216.73444,897,31,53066.79036,1178,32,40851.97364,986,30,36396.76714,944,32,49972.01198,1189,32,61426.76563,1291,31,42043.87769,1049,32,43041.02892,1029,34,39031.01637,1131,36,50847.42839,1228,34
403,18236.22343,754,31,21660.68775,771,31,18631.4469,709,29,22771.27479,924,29,22540.4236,891,29,25388.60752,847,31,20206.2154,871,31,22707.27519,833,31,23542.24122,811,30,18555.36529,608,30,27411.42958,681,29,26338.26423,892,30
404,47009.80942,616,19,45210.52708,578,19,58527.63051,628,19,34284.63372,647,19,48168.99585,745,19,42854.50864,609,19,53404.96478,709,19,48265.41666,694,19,49657.41348,642,18,60036.49574,617,18,40241.59378,602,19,51809.19898,722,19
405,22759.43075,842,24,22348.43705,828,24,21957.41612,749,23,24202.85901,839,23,23623.95565,947,24,18823.04299,734,23,20831.68647,823,26,25920.40178,880,27,24406.26247,883,26,20649.53751,631,26,25209.88471,927,27,28513.5527,903,29
406,35082.89864,1033,40,30014.64867,1008,36,36927.18967,1022,40,42635.91678,1236,41,36682.82189,1234,43,45669.75022,1421,44,39986.11003,1295,44,52835.4244,1500,47,38620.2295,1278,47,33477.56277,981,43,45233.31751,1325,45,45518.46687,1442,45
407,19667.50638,821,33,19800.37331,850,33,24669.58697,908,33,25605.69144,996,32,26781.34684,1145,33,30019.71255,1207,36,29040.4319,1227,35,32601.99473,1244,35,32243.16554,1206,35,30453.2396,894,36,34299.85743,1219,37,30134.87542,1160,38
408,17823.88894,678,26,19423.58654,758,27,24970.58182,867,28,23926.04974,829,29,21266.78896,782,29,25099.08388,861,28,25496.4597,915,28,26359.12721,913,31,25232.66259,889,31,21645.77558,705,30,23394.88925,914,30,22764.65845,800,31
409,23730.11618,941,30,29837.85951,1104,29,26244.01104,965,30,32013.24746,1170,31,34979.32747,1207,31,27240.41122,1005,30,28196.10283,1054,30,40799.375,1266,31,30009.92046,1043,32,33069.42079,985,33,33569.38536,1182,34,41616.56749,1230,33
410,15773.84206,578,25,16549.53613,604,24,18333.59281,690,27,23507.76977,833,28,20427.58822,834,29,22888.84268,880,30,23592.59814,876,29,23095.29596,868,28,20423.70428,776,28,16835.34857,622,28,19769.14239,757,30,33204.44347,906,31
411,19411.31693,789,25,19700.02026,792,25,19445.27106,781,25,22742.91994,1013,26,20050.30584,889,25,20240.43955,881,26,19857.41117,890,25,24978.57122,975,28,21859.07793,889,28,18754.32133,746,28,24623.38075,907,28,24743.67503,916,29
412,113999.3692,1414,35,132520.9906,1579,33,135662.9586,1303,33,153707.4011,1532,35,201111.2906,1859,36,174198.0581,1666,37,175203.3775,1667,36,212474.1438,2031,37,212685.2248,2010,36,98753.17898,1206,36,150885.2508,1585,37,223934.1053,2118,40
413,13577.27695,475,25,22820.3779,569,24,25469.36532,636,28,27840.25367,803,29,31333.98985,884,28,21232.17922,674,27,28929.42606,944,28,34438.1495,1001,28,29775.64202,916,31,24969.26678,741,31,37918.24441,892,32,39800.83859,1204,32
414,22383.04916,840,28,25513.58268,869,29,46812.28007,916,32,43710.12513,1034,32,52709.3535,1187,33,49907.36642,1066,31,64923.62917,1258,34,127116.015,1357,35,62996.36999,1230,34,188426.3046,824,34,127209.0876,1008,33,228599.0913,1016,34
415,19524.41606,788,32,19338.43581,771,31,20493.28156,823,34,23214.19142,916,33,23317.27526,975,34,22645.47181,894,33,24440.03842,991,33,29303.73754,960,32,24099.95178,962,31,25053.31318,842,34,26494.05099,876,34,28980.10075,1055,36
416,12107.56413,462,24,13325.40762,546,24,14165.70512,534,24,14300.24087,591,25,16111.14181,639,25,15582.57439,631,26,16813.152,684,28,20130.36779,768,30,17160.1756,621,29,15433.82021,588,30,17719.94618,724,30,19407.50687,757,31
417,25169.52647,934,32,26329.28966,987,34,30898.3119,1039,34,37994.87117,1261,36,43679.82739,1388,36,42704.0644,1226,37,40477.63263,1268,36,57676.40633,1466,37,41204.50881,1211,36,25697.13229,808,34,38904.82839,1161,35,40627.38386,1240,36
418,57542.19039,1520,35,70977.99386,1776,34,60654.90277,1709,37,72151.05464,2120,35,53524.32436,1746,35,72309.54649,1919,35,60585.95028,1875,36,74455.62457,2105,36,64962.09915,1974,36,65741.8349,1679,36,52531.22399,1712,34,81360.97957,1947,35
419,16054.09433,667,30,15829.75844,737,30,17411.38283,735,30,19275.14596,842,31,20621.48564,942,32,21403.89277,889,32,21849.3252,961,32,26897.72077,1046,34,25790.75887,908,34,19787.97323,746,32,24336.03806,1001,35,26906.6258,1013,37
420,14049.60978,546,30,15159.55348,537,30,14502.41317,527,32,19876.39108,725,31,18402.45261,719,32,18618.24692,617,31,20692.32535,784,32,21119.60976,727,32,17478.31956,620,30,14745.08444,511,28,19120.17153,638,28,18792.69931,653,30
421,95906.44514,1713,37,191510.5116,2398,39,257083.306,2888,39,230363.309,3084,38,170811.4176,2649,37,198836.5292,2693,38,187728.3801,2678,41,239633.1474,3305,41,239381.5727,3496,40,247120.616,2792,40,150960.5873,2170,42,280736.7082,2583,45
422,21491.68179,963,34,24597.7622,1007,35,26437.54964,1057,37,27772.20732,1113,36,26784.85416,1212,37,33520.30791,1241,39,30527.29387,1200,39,38051.41123,1340,40,44550.06938,1356,40,28622.42167,1067,40,33488.47235,1222,40,31299.97497,1166,41
423,23666.83011,978,34,25460.67842,1020,35,26311.35071,1064,37,30549.49311,1232,36,30770.13896,1228,37,32168.15846,1284,37,28558.77534,1195,39,46639.23819,1573,40,41854.11469,1451,41,30534.6532,970,39,36436.55838,1190,40,42487.37975,1391,39
424,15264.45052,620,27,13817.89684,563,28,16502.91667,654,28,17247.59549,696,28,18606.4583,754,29,20978.6598,705,29,19997.12774,777,28,22792.6908,757,29,21402.39888,791,30,15747.12749,560,26,18899.30985,665,27,25376.6584,835,27
425,20977.64781,694,27,21117.46137,748,28,22526.85482,693,27,22803.55716,781,27,24078.96164,833,28,21483.52667,767,26,32894.02349,772,27,26329.36123,901,28,26388.10292,795,27,23196.31091,691,25,29024.65099,793,27,22869.77098,806,28
426,11572.10116,378,16,11608.91073,383,16,11216.58554,366,16,12789.97816,467,17,13665.51075,436,18,11858.44637,403,17,11853.7129,432,17,16092.61558,543,19,13557.59442,444,19,14342.49687,425,19,17682.67833,538,20,13683.53105,491,20
427,21290.72822,858,33,23430.93261,849,34,29644.54981,1052,36,29200.9835,1101,37,30801.29777,1109,38,34796.33242,1268,38,30062.03889,1146,38,49984.7068,1348,38,30621.5359,1171,39,28235.83721,836,38,33241.43218,1144,41,44756.65037,1267,41
428,25933.29343,842,33,29170.20443,838,32,28205.56824,842,30,31843.04056,1021,32,30458.46073,1023,29,32383.83745,1011,33,33851.82581,1088,31,35834.81961,1081,33,40102.53258,1071,32,35940.09315,943,33,30628.31221,1068,36,43646.31973,1140,36
429,9516.478409,445,21,11145.69119,485,21,10149.1344,420,20,12847.53156,570,20,13041.88181,541,21,10719.01931,484,22,13005.72237,597,22,15369.68872,584,22,15437.63319,582,22,11764.03496,434,22,14172.02716,597,23,14041.17443,570,23
